ds,y_XGBoost,y_XGBoost_lag15
2023-10-14 12:45:00,77218.34,82467.07
2023-10-14 13:00:00,80533.18,82467.07
2023-10-14 13:15:00,81281.266,83818.1
2023-10-14 13:30:00,82344.484,84614.44
2023-10-14 13:45:00,82676.54,83818.1
2023-10-14 14:00:00,85025.67,83818.1
2023-10-14 14:15:00,85773.76,83818.1
2023-10-14 14:30:00,86836.98,84427.695
2023-10-14 14:45:00,87169.03,83818.1
2023-10-14 15:00:00,85900.016,84427.695
2023-10-14 15:15:00,86620.82,85552.57
2023-10-14 15:30:00,87684.04,87481.41
2023-10-14 15:45:00,88016.09,88979.586
2023-10-14 16:00:00,88204.42,89494.945
2023-10-14 16:15:00,88536.08,89352.41
2023-10-14 16:30:00,89417.52,89494.945
2023-10-14 16:45:00,89749.58,91080.01
2023-10-14 17:00:00,89576.67,91080.01
2023-10-14 17:15:00,89856.914,91080.01
2023-10-14 17:30:00,90680.36,91080.01
2023-10-14 17:45:00,91012.414,90968.08
2023-10-14 18:00:00,89982.72,90968.08
2023-10-14 18:15:00,90262.96,89469.51
2023-10-14 18:30:00,91047.55,91080.01
2023-10-14 18:45:00,91379.6,91676.66
2023-10-14 19:00:00,91176.805,91676.66
2023-10-14 19:15:00,91457.05,94012.26
2023-10-14 19:30:00,92157.875,96273.414
2023-10-14 19:45:00,92489.93,96273.414
2023-10-14 20:00:00,91176.805,97594.04
2023-10-14 20:15:00,91457.05,96273.414
2023-10-14 20:30:00,92157.875,97594.04
2023-10-14 20:45:00,92489.93,96273.414
2023-10-14 21:00:00,92379.35,97594.04
2023-10-14 21:15:00,92659.59,97594.04
2023-10-14 21:30:00,93323.25,97594.04
2023-10-14 21:45:00,93521.984,97594.04
2023-10-14 22:00:00,92756.5,97594.04
2023-10-14 22:15:00,93036.74,97594.04
2023-10-14 22:30:00,93536.26,97594.04
2023-10-14 22:45:00,93289.22,97594.04
2023-10-14 23:00:00,88820.02,94982.59
2023-10-14 23:15:00,87614.445,92079.41
2023-10-14 23:30:00,85214.98,89892.41
2023-10-14 23:45:00,83233.02,87703.52
2023-10-15 00:00:00,81497.84,85598.56
2023-10-15 00:15:00,76160.93,81196.305
2023-10-15 00:30:00,71512.64,76814.58
2023-10-15 00:45:00,67921.945,69081.41
2023-10-15 01:00:00,60273.883,62376.85
2023-10-15 01:15:00,57443.684,60760.402
2023-10-15 01:30:00,53606.848,56291.03
2023-10-15 01:45:00,51155.31,50053.156
2023-10-15 02:00:00,44074.86,45452.84
2023-10-15 02:15:00,42150.746,42396.56
2023-10-15 02:30:00,39145.39,37587.844
2023-10-15 02:45:00,37296.383,34670.88
2023-10-15 03:00:00,31367.832,32548.973
2023-10-15 03:15:00,29612.125,29576.043
2023-10-15 03:30:00,28062.004,27205.533
2023-10-15 03:45:00,26655.52,25343.201
2023-10-15 04:00:00,21024.27,24047.557
2023-10-15 04:15:00,21083.73,22558.498
2023-10-15 04:30:00,20934.037,21661.51
2023-10-15 04:45:00,21194.16,20675.984
2023-10-15 05:00:00,17637.828,20035.627
2023-10-15 05:15:00,18352.262,19660.307
2023-10-15 05:30:00,18671.666,19314.95
2023-10-15 05:45:00,19222.371,19053.375
2023-10-15 06:00:00,17815.844,20325.203
2023-10-15 06:15:00,18764.531,20388.922
2023-10-15 06:30:00,20327.037,20742.691
2023-10-15 06:45:00,20877.738,21137.982
2023-10-15 07:00:00,31418.164,23308.734
2023-10-15 07:15:00,32981.367,25825.777
2023-10-15 07:30:00,36567.348,28005.557
2023-10-15 07:45:00,37118.055,30816.715
2023-10-15 08:00:00,42324.926,33925.08
2023-10-15 08:15:00,43888.133,36644.83
2023-10-15 08:30:00,46864.965,42593.484
2023-10-15 08:45:00,47415.67,48400.293
2023-10-15 09:00:00,52571.598,50743.28
2023-10-15 09:15:00,53835.9,55983.168
2023-10-15 09:30:00,55618.207,58458.566
2023-10-15 09:45:00,56168.914,63120.84
2023-10-15 10:00:00,63445.78,63071.785
2023-10-15 10:15:00,64193.906,65177.305
2023-10-15 10:30:00,65257.125,67389.11
2023-10-15 10:45:00,65647.46,68666.67
2023-10-15 11:00:00,68280.76,70457.664
2023-10-15 11:15:00,69028.84,72725.87
2023-10-15 11:30:00,70092.06,73511.4
2023-10-15 11:45:00,70424.12,74829.14
2023-10-15 12:00:00,74873.055,75773.15
2023-10-15 12:15:00,75621.14,77726.22
2023-10-15 12:30:00,76684.36,77726.22
2023-10-15 12:45:00,77016.414,80457.16
2023-10-15 13:00:00,80331.25,81112.445
2023-10-15 13:15:00,81079.336,81116.984
2023-10-15 13:30:00,82142.555,81116.984
2023-10-15 13:45:00,82474.61,81116.984
2023-10-15 14:00:00,84823.74,80457.16
2023-10-15 14:15:00,85571.83,80457.16
2023-10-15 14:30:00,86635.05,80457.16
2023-10-15 14:45:00,86967.1,80457.16
2023-10-15 15:00:00,85698.086,81112.445
2023-10-15 15:15:00,86418.89,82611.2
2023-10-15 15:30:00,87482.11,85131.51
2023-10-15 15:45:00,87814.164,85662.75
2023-10-15 16:00:00,88002.49,87235.74
2023-10-15 16:15:00,88334.15,86725.336
2023-10-15 16:30:00,89215.59,87235.74
2023-10-15 16:45:00,89547.65,87374.375
2023-10-15 17:00:00,89349.69,87481.41
2023-10-15 17:15:00,89629.93,87374.375
2023-10-15 17:30:00,90453.375,87481.41
2023-10-15 17:45:00,90785.43,87235.74
2023-10-15 18:00:00,89741.945,87235.74
2023-10-15 18:15:00,90022.19,87481.41
2023-10-15 18:30:00,90806.77,87481.41
2023-10-15 18:45:00,91138.83,87481.41
2023-10-15 19:00:00,90936.03,88979.586
2023-10-15 19:15:00,91216.27,88979.586
2023-10-15 19:30:00,91917.1,89352.41
2023-10-15 19:45:00,92249.16,89494.945
2023-10-15 20:00:00,90936.03,89352.41
2023-10-15 20:15:00,91216.27,89375.12
2023-10-15 20:30:00,91917.1,87197.914
2023-10-15 20:45:00,92249.16,87481.41
2023-10-15 21:00:00,92138.58,87481.41
2023-10-15 21:15:00,92418.82,87481.41
2023-10-15 21:30:00,93082.48,89123.55
2023-10-15 21:45:00,93281.21,88979.586
2023-10-15 22:00:00,92515.73,87481.41
2023-10-15 22:15:00,92795.97,89375.12
2023-10-15 22:30:00,93295.484,89352.41
2023-10-15 22:45:00,93048.445,88979.586
2023-10-15 23:00:00,87434.06,84317.08
2023-10-15 23:15:00,86053.195,82429.41
2023-10-15 23:30:00,83369.836,80332.49
2023-10-15 23:45:00,80967.07,76732.266
2023-10-16 00:00:00,75168.05,68963.58
2023-10-16 00:15:00,69011.13,61968.312
2023-10-16 00:30:00,64567.836,58941.473
2023-10-16 00:45:00,59603.305,52174.86
2023-10-16 01:00:00,50995.438,47616.375
2023-10-16 01:15:00,48176.277,42842.457
2023-10-16 01:30:00,44659.543,41118.62
2023-10-16 01:45:00,42224.348,39680.406
2023-10-16 02:00:00,36179.59,34627.754
2023-10-16 02:15:00,34368.547,32505.846
2023-10-16 02:30:00,31691.275,29562.13
2023-10-16 02:45:00,30181.174,25538.467
2023-10-16 03:00:00,25208.258,24354.61
2023-10-16 03:15:00,23607.906,22558.498
2023-10-16 03:30:00,22453.684,21053.633
2023-10-16 03:45:00,21386.072,20326.332
2023-10-16 04:00:00,18358.234,19660.307
2023-10-16 04:15:00,18278.127,19053.375
2023-10-16 04:30:00,18504.143,18874.61
2023-10-16 04:45:00,18764.268,18874.61
2023-10-16 05:00:00,18179.463,18874.61
2023-10-16 05:15:00,18754.328,18874.61
2023-10-16 05:30:00,19269.08,19660.307
2023-10-16 05:45:00,19819.783,20331.984
2023-10-16 06:00:00,23949.344,23058.574
2023-10-16 06:15:00,24940.342,24364.223
2023-10-16 06:30:00,26297.795,29381.533
2023-10-16 06:45:00,26848.498,33124.9
2023-10-16 07:00:00,39085.47,40396.668
2023-10-16 07:15:00,40690.992,48497.75
2023-10-16 07:30:00,44071.895,53735.023
2023-10-16 07:45:00,44622.6,60262.12
2023-10-16 08:00:00,51274.496,63756.785
2023-10-16 08:15:00,52880.01,63792.727
2023-10-16 08:30:00,55651.77,64566.31
2023-10-16 08:45:00,56202.477,66239.68
2023-10-16 09:00:00,61913.42,68542.5
2023-10-16 09:15:00,63220.03,72552.945
2023-10-16 09:30:00,64797.26,74602.94
2023-10-16 09:45:00,65347.97,75936.71
2023-10-16 10:00:00,65816.08,77315.305
2023-10-16 10:15:00,66606.48,78774.11
2023-10-16 10:30:00,67464.65,77495.28
2023-10-16 10:45:00,67855.04,77315.305
2023-10-16 11:00:00,67817.17,77341.305
2023-10-16 11:15:00,68607.57,78800.11
2023-10-16 11:30:00,69465.74,80912.05
2023-10-16 11:45:00,69797.8,80252.22
2023-10-16 12:00:00,73105.64,78817.66
2023-10-16 12:15:00,73896.04,80269.766
2023-10-16 12:30:00,74754.21,81504.73
2023-10-16 12:45:00,75086.266,82279.68
2023-10-16 13:00:00,76749.24,82279.68
2023-10-16 13:15:00,77539.64,85374.77
2023-10-16 13:30:00,78397.81,87102.086
2023-10-16 13:45:00,78729.87,88796.734
2023-10-16 14:00:00,80460.03,88796.734
2023-10-16 14:15:00,81250.43,89493.35
2023-10-16 14:30:00,82108.6,94072.18
2023-10-16 14:45:00,82440.66,95400.61
2023-10-16 15:00:00,79593.31,95327.02
2023-10-16 15:15:00,80356.43,90366.68
2023-10-16 15:30:00,81214.6,89419.766
2023-10-16 15:45:00,81546.66,89419.766
2023-10-16 16:00:00,80275.9,90308.21
2023-10-16 16:15:00,80649.87,88723.15
2023-10-16 16:30:00,81326.266,90308.21
2023-10-16 16:45:00,81658.32,88723.15
2023-10-16 17:00:00,80759.09,88723.15
2023-10-16 17:15:00,80995.77,90308.21
2023-10-16 17:30:00,81604.484,90773.164
2023-10-16 17:45:00,81936.54,90739.76
2023-10-16 18:00:00,80880.37,90739.76
2023-10-16 18:15:00,80895.62,91720.08
2023-10-16 18:30:00,81465.47,91720.08
2023-10-16 18:45:00,81797.52,90773.164
2023-10-16 19:00:00,80880.37,90773.164
2023-10-16 19:15:00,80895.62,90739.76
2023-10-16 19:30:00,81465.47,90773.164
2023-10-16 19:45:00,81797.52,90773.164
2023-10-16 20:00:00,80880.37,90308.21
2023-10-16 20:15:00,80895.62,90308.21
2023-10-16 20:30:00,81465.47,89556.93
2023-10-16 20:45:00,81797.52,89556.93
2023-10-16 21:00:00,81443.914,90196.28
2023-10-16 21:15:00,81459.164,88723.15
2023-10-16 21:30:00,81991.84,88697.71
2023-10-16 21:45:00,82110.38,90773.164
2023-10-16 22:00:00,81823.56,90739.76
2023-10-16 22:15:00,81838.81,90739.76
2023-10-16 22:30:00,82207.35,90773.164
2023-10-16 22:45:00,81880.12,90773.164
2023-10-16 23:00:00,78417.31,88514.4
2023-10-16 23:15:00,76860.74,86395.484
2023-10-16 23:30:00,73872.195,83404.305
2023-10-16 23:45:00,70544.164,80070.48
2023-10-17 00:00:00,65196.613,73804.09
2023-10-17 00:15:00,59175.16,65685.695
2023-10-17 00:30:00,55088.945,60397.723
2023-10-17 00:45:00,51123.938,53545.934
2023-10-17 01:00:00,45367.496,47641.0
2023-10-17 01:15:00,42618.152,42353.434
2023-10-17 01:30:00,39343.367,37544.72
2023-10-17 01:45:00,36985.99,34393.652
2023-10-17 02:00:00,31509.32,32505.846
2023-10-17 02:15:00,29698.262,29777.96
2023-10-17 02:30:00,27274.514,27865.014
2023-10-17 02:45:00,25764.412,25185.602
2023-10-17 03:00:00,22400.584,22590.717
2023-10-17 03:15:00,20800.232,21053.633
2023-10-17 03:30:00,19899.506,20326.332
2023-10-17 03:45:00,18831.895,19660.307
2023-10-17 04:00:00,17896.041,18874.61
2023-10-17 04:15:00,17815.934,18874.61
2023-10-17 04:30:00,18140.348,18874.61
2023-10-17 04:45:00,18400.473,18874.61
2023-10-17 05:00:00,17719.96,18874.61
2023-10-17 05:15:00,18294.826,18874.61
2023-10-17 05:30:00,19014.629,19314.95
2023-10-17 05:45:00,19565.332,20331.984
2023-10-17 06:00:00,23940.23,23066.215
2023-10-17 06:15:00,24931.229,24371.863
2023-10-17 06:30:00,26493.732,29389.174
2023-10-17 06:45:00,27044.436,34497.6
2023-10-17 07:00:00,40963.414,41729.984
2023-10-17 07:15:00,42568.93,48518.195
2023-10-17 07:30:00,46154.91,55932.863
2023-10-17 07:45:00,46705.617,61485.535
2023-10-17 08:00:00,54851.37,65397.883
2023-10-17 08:15:00,56456.895,63826.285
2023-10-17 08:30:00,59433.723,64188.918
2023-10-17 08:45:00,59984.43,65755.766
2023-10-17 09:00:00,65647.32,68562.95
2023-10-17 09:15:00,66954.01,72239.49
2023-10-17 09:30:00,68736.3,73305.65
2023-10-17 09:45:00,69287.05,73305.65
2023-10-17 10:00:00,70011.03,74623.39
2023-10-17 10:15:00,70801.43,74623.39
2023-10-17 10:30:00,71864.65,74623.39
2023-10-17 10:45:00,72255.04,73305.65
2023-10-17 11:00:00,72012.125,73331.65
2023-10-17 11:15:00,72802.52,75983.164
2023-10-17 11:30:00,73865.74,77528.92
2023-10-17 11:45:00,74197.8,75575.85
2023-10-17 12:00:00,74699.48,76000.71
2023-10-17 12:15:00,75489.875,76260.4
2023-10-17 12:30:00,76553.09,78825.3
2023-10-17 12:45:00,76885.15,80277.41
2023-10-17 13:00:00,78343.08,80277.41
2023-10-17 13:15:00,79133.48,82287.32
2023-10-17 13:30:00,80196.695,85382.414
2023-10-17 13:45:00,80528.75,87959.12
2023-10-17 14:00:00,81993.18,88601.71
2023-10-17 14:15:00,82783.58,88778.94
2023-10-17 14:30:00,83846.8,89459.945
2023-10-17 14:45:00,84178.85,94072.18
2023-10-17 15:00:00,81126.46,93998.59
2023-10-17 15:15:00,81889.58,89772.08
2023-10-17 15:30:00,82952.8,88730.79
2023-10-17 15:45:00,83284.85,88730.79
2023-10-17 16:00:00,82210.734,88730.79
2023-10-17 16:15:00,82584.7,88528.125
2023-10-17 16:30:00,83466.15,88730.79
2023-10-17 16:45:00,83798.2,88528.125
2023-10-17 17:00:00,83007.08,88588.25
2023-10-17 17:15:00,83243.76,88730.79
2023-10-17 17:30:00,84057.516,90773.164
2023-10-17 17:45:00,84389.57,90315.85
2023-10-17 18:00:00,83128.35,90773.164
2023-10-17 18:15:00,83143.6,90773.164
2023-10-17 18:30:00,83918.5,90773.164
2023-10-17 18:45:00,84250.555,90773.164
2023-10-17 19:00:00,83212.11,90773.164
2023-10-17 19:15:00,83227.36,90773.164
2023-10-17 19:30:00,83918.5,90773.164
2023-10-17 19:45:00,84250.555,90203.92
2023-10-17 20:00:00,83212.11,89564.57
2023-10-17 20:15:00,83227.36,88730.79
2023-10-17 20:30:00,83918.5,88730.79
2023-10-17 20:45:00,84250.555,88730.79
2023-10-17 21:00:00,83775.66,88730.79
2023-10-17 21:15:00,83790.91,88730.79
2023-10-17 21:30:00,84444.875,88730.79
2023-10-17 21:45:00,84563.414,88705.35
2023-10-17 22:00:00,84155.305,90203.92
2023-10-17 22:15:00,84170.555,90203.92
2023-10-17 22:30:00,84660.38,90203.92
2023-10-17 22:45:00,84333.15,88730.79
2023-10-17 23:00:00,80274.21,86645.84
2023-10-17 23:15:00,78717.64,84027.43
2023-10-17 23:30:00,75717.67,82231.12
2023-10-17 23:45:00,72389.64,78661.36
2023-10-18 00:00:00,65547.76,73541.83
2023-10-18 00:15:00,59526.305,63947.93
2023-10-18 00:30:00,55527.44,61331.137
2023-10-18 00:45:00,51562.434,53545.934
2023-10-18 01:00:00,45630.36,47641.0
2023-10-18 01:15:00,42881.016,39680.406
2023-10-18 02:45:00,26167.496,18874.61
2023-10-18 03:00:00,23367.41,18874.61
2023-10-18 03:15:00,21724.748,18874.61
2023-10-18 03:30:00,20824.021,18874.61
2023-10-18 03:45:00,19756.41,18874.61
2023-10-18 04:00:00,18900.312,18874.61
2023-10-18 04:15:00,18777.895,18874.61
2023-10-18 04:30:00,19102.309,18874.61
2023-10-18 04:45:00,19362.434,18874.61
2023-10-18 05:00:00,18724.232,18874.61
2023-10-18 05:15:00,19256.787,18874.61
2023-10-18 05:30:00,19976.59,18874.61
2023-10-18 05:45:00,20527.293,18874.61
2023-10-18 06:00:00,25184.736,20494.564
2023-10-18 06:15:00,26133.424,20494.564
2023-10-18 06:30:00,27695.928,20494.564
2023-10-18 06:45:00,28246.63,20494.564
2023-10-18 07:00:00,41995.72,24808.064
2023-10-18 07:15:00,43558.926,24808.064
2023-10-18 07:30:00,47144.906,24808.064
2023-10-18 07:45:00,47695.613,24808.064
2023-10-18 08:00:00,55997.11,48045.035
2023-10-18 08:15:00,57560.324,48045.035
2023-10-18 08:30:00,60537.152,48045.035
2023-10-18 08:45:00,61087.86,48045.035
2023-10-18 09:00:00,66793.164,71562.64
2023-10-18 09:15:00,68057.46,71562.64
2023-10-18 09:30:00,69839.75,70120.82
2023-10-18 09:45:00,70390.5,70120.82
2023-10-18 10:00:00,71712.01,70120.82
2023-10-18 10:15:00,72460.09,70120.82
2023-10-18 10:30:00,73523.31,70120.82
2023-10-18 10:45:00,73913.7,70120.82
2023-10-18 11:00:00,73714.63,70191.58
2023-10-18 11:15:00,74462.72,69243.42
2023-10-18 11:30:00,75525.94,67954.33
2023-10-18 11:45:00,75857.99,67954.33
2023-10-18 12:00:00,76635.664,66871.61
2023-10-18 12:15:00,77383.75,66231.61
2023-10-18 12:30:00,78446.97,65890.36
2023-10-18 12:45:00,78779.02,65543.71
2023-10-18 13:00:00,81532.16,68691.48
2023-10-18 13:15:00,82280.24,67557.02
2023-10-18 13:30:00,83343.46,65195.254
2023-10-18 13:45:00,83675.516,60389.906
2023-10-18 14:00:00,85182.26,60389.906
2023-10-18 14:15:00,85930.34,53194.48
2023-10-18 14:30:00,86993.56,53298.098
2023-10-18 14:45:00,87325.62,46895.477
2023-10-18 15:00:00,84356.35,45507.785
2023-10-18 15:15:00,85077.16,49689.926
2023-10-18 15:30:00,86140.375,49736.18
2023-10-18 15:45:00,86472.43,49736.18
2023-10-18 16:00:00,85866.81,49736.18
2023-10-18 16:15:00,86198.47,49736.18
2023-10-18 16:30:00,87079.914,46870.28
2023-10-18 16:45:00,87411.97,46870.28
2023-10-18 17:00:00,86663.16,45202.89
2023-10-18 17:15:00,86857.52,45202.89
2023-10-18 17:30:00,87671.28,46171.875
2023-10-18 17:45:00,88003.336,46171.875
2023-10-18 18:00:00,86784.43,46971.59
2023-10-18 18:15:00,86757.37,47020.645
2023-10-18 18:30:00,87532.266,47702.43
2023-10-18 18:45:00,87864.32,47702.43
2023-10-18 19:00:00,86862.2,48340.68
2023-10-18 19:15:00,86835.14,48389.734
2023-10-18 19:30:00,87526.28,48389.734
2023-10-18 19:45:00,87858.336,48389.734
2023-10-18 20:00:00,86862.2,48606.008
2023-10-18 20:15:00,86835.14,48655.062
2023-10-18 20:30:00,87526.28,48655.062
2023-10-18 20:45:00,87858.336,48655.062
2023-10-18 21:00:00,86896.48,50641.348
2023-10-18 21:15:00,86869.414,50690.402
2023-10-18 21:30:00,87523.38,50690.402
2023-10-18 21:45:00,87722.12,50690.402
2023-10-18 22:00:00,87273.625,50641.348
2023-10-18 22:15:00,87246.56,50690.402
2023-10-18 22:30:00,87736.39,50690.402
2023-10-18 22:45:00,87489.35,50690.402
2023-10-18 23:00:00,82841.04,50582.68
2023-10-18 23:15:00,81283.164,48331.066
2023-10-18 23:30:00,78428.125,46775.55
2023-10-19 00:00:00,65519.5,40652.363
2023-10-19 00:15:00,59498.04,38396.49
2023-10-19 00:30:00,55499.176,37288.72
2023-10-19 00:45:00,51534.168,34918.203
2023-10-19 01:00:00,45602.094,24354.61
2023-10-19 01:15:00,42852.75,22558.498
2023-10-19 01:30:00,39665.316,20675.984
2023-10-19 01:45:00,37307.938,19314.95
2023-10-19 02:00:00,31816.36,18874.61
2023-10-19 02:15:00,30005.3,18874.61
2023-10-19 02:30:00,27649.32,18874.61
2023-10-19 02:45:00,26139.219,18874.61
2023-10-19 03:00:00,23339.133,18874.61
2023-10-19 03:15:00,21696.47,18874.61
2023-10-19 03:30:00,20795.744,18874.61
2023-10-19 03:45:00,19728.133,18874.61
2023-10-19 04:00:00,18872.035,18874.61
2023-10-19 04:15:00,18749.617,18874.61
2023-10-19 04:30:00,19074.031,18874.61
2023-10-19 04:45:00,19334.156,18874.61
2023-10-19 05:00:00,18695.955,18874.61
2023-10-19 05:15:00,19228.51,18874.61
2023-10-19 05:30:00,19948.312,18874.61
2023-10-19 05:45:00,20499.016,18874.61
2023-10-19 06:00:00,25138.74,20494.564
2023-10-19 06:15:00,26087.428,20494.564
2023-10-19 06:30:00,27649.932,20494.564
2023-10-19 06:45:00,28200.635,20443.11
2023-10-19 07:00:00,41946.242,23355.498
2023-10-19 07:15:00,43509.45,28754.512
2023-10-19 07:30:00,47095.43,34042.98
2023-10-19 07:45:00,47646.137,39578.36
2023-10-19 08:00:00,55947.633,43754.027
2023-10-19 08:15:00,57510.848,41729.984
2023-10-19 08:30:00,60487.676,43803.082
2023-10-19 08:45:00,61038.383,44484.867
2023-10-19 09:00:00,66743.68,46577.16
2023-10-19 09:15:00,68007.98,48661.555
2023-10-19 09:30:00,69790.266,48661.555
2023-10-19 09:45:00,70341.016,48805.88
2023-10-19 10:00:00,71662.52,48756.824
2023-10-19 10:15:00,72410.61,48805.88
2023-10-19 10:30:00,73473.83,48805.88
2023-10-19 10:45:00,73864.22,48805.88
2023-10-19 11:00:00,73665.15,48782.812
2023-10-19 11:15:00,74413.234,50936.227
2023-10-19 11:30:00,75476.45,50936.227
2023-10-19 11:45:00,75808.51,50936.227
2023-10-19 12:00:00,76586.18,50904.703
2023-10-19 12:15:00,77334.266,50953.758
2023-10-19 12:30:00,78397.484,51391.42
2023-10-19 12:45:00,78729.54,52681.41
2023-10-19 13:00:00,81482.67,52632.355
2023-10-19 13:15:00,82230.76,56119.742
2023-10-19 13:30:00,83293.98,56123.5
2023-10-19 13:45:00,83626.03,58488.535
2023-10-19 14:00:00,85132.77,58439.48
2023-10-19 14:15:00,85880.86,58488.535
2023-10-19 14:30:00,86944.08,61833.37
2023-10-19 14:45:00,87276.13,63261.17
2023-10-19 15:00:00,84306.87,63186.92
2023-10-19 15:15:00,85027.67,60619.516
2023-10-19 15:30:00,86090.89,58463.34
2023-10-19 15:45:00,86422.945,58463.34
2023-10-19 16:00:00,85817.33,58414.285
2023-10-19 16:15:00,86148.984,58463.34
2023-10-19 16:30:00,87030.43,58463.34
2023-10-19 16:45:00,87362.484,58463.34
2023-10-19 17:00:00,86613.67,58524.65
2023-10-19 17:15:00,86808.04,61808.176
2023-10-19 17:30:00,87621.8,61808.176
2023-10-19 17:45:00,87953.85,63235.977
2023-10-19 18:00:00,86734.945,63186.92
2023-10-19 18:15:00,86707.88,63235.977
2023-10-19 18:30:00,87482.78,63235.977
2023-10-19 18:45:00,87814.836,63235.977
2023-10-19 19:00:00,86812.72,62041.21
2023-10-19 19:15:00,86785.66,62090.266
2023-10-19 19:30:00,87476.8,62090.266
2023-10-19 19:45:00,87808.85,62090.266
2023-10-19 20:00:00,86812.72,60627.72
2023-10-19 20:15:00,86785.66,60662.465
2023-10-19 20:30:00,87476.8,59473.805
2023-10-19 20:45:00,87808.85,57427.992
2023-10-19 21:00:00,86846.99,57378.938
2023-10-19 21:15:00,86819.93,57427.992
2023-10-19 21:30:00,87473.9,57427.992
2023-10-19 21:45:00,87672.63,59473.805
2023-10-19 22:00:00,87224.14,59424.75
2023-10-19 22:15:00,87197.08,60662.465
2023-10-19 22:30:00,87686.91,60662.465
2023-10-19 22:45:00,87439.87,59473.805
2023-10-19 23:00:00,82832.91,57262.234
2023-10-19 23:15:00,81275.03,57223.9
2023-10-19 23:30:00,78419.99,54915.61
2023-10-19 23:45:00,75172.16,54902.793
2023-10-20 00:00:00,65314.53,45409.715
2023-10-20 00:15:00,59293.08,42353.434
2023-10-20 00:30:00,55294.215,44810.91
2023-10-20 00:45:00,51329.207,40518.383
2023-10-20 01:00:00,45602.094,31189.598
2023-10-20 01:15:00,42852.75,29562.13
2023-10-20 01:30:00,39665.316,25538.467
2023-10-20 01:45:00,37307.938,23852.525
2023-10-20 02:00:00,31816.36,21901.652
2023-10-20 02:15:00,30005.3,20675.984
2023-10-20 02:30:00,27649.32,19660.307
2023-10-20 02:45:00,26139.219,18874.61
2023-10-20 03:00:00,23339.133,18874.61
2023-10-20 03:15:00,21696.47,18874.61
2023-10-20 03:30:00,20795.744,18874.61
2023-10-20 03:45:00,19728.133,18874.61
2023-10-20 04:00:00,18872.035,18874.61
2023-10-20 04:15:00,18749.617,18874.61
2023-10-20 04:30:00,19074.031,18874.61
2023-10-20 04:45:00,19334.156,18874.61
2023-10-20 05:00:00,18695.955,18874.61
2023-10-20 05:15:00,19228.51,18874.61
2023-10-20 05:30:00,19948.312,18874.61
2023-10-20 05:45:00,20499.016,18874.61
2023-10-20 06:00:00,25138.74,20494.564
2023-10-20 06:15:00,26087.428,20443.11
2023-10-20 06:30:00,27649.932,20506.828
2023-10-20 06:45:00,28200.635,23657.816
2023-10-20 07:00:00,41946.242,30934.621
2023-10-20 07:15:00,43509.45,36545.137
2023-10-20 07:30:00,47095.43,41729.984
2023-10-20 07:45:00,47646.137,48518.195
2023-10-20 08:00:00,55947.633,51155.49
2023-10-20 08:15:00,57510.848,49532.066
2023-10-20 08:30:00,60487.676,50766.88
2023-10-20 08:45:00,61038.383,52494.53
2023-10-20 09:00:00,66743.68,56027.168
2023-10-20 09:15:00,68007.98,56076.223
2023-10-20 09:30:00,69790.266,56076.223
2023-10-20 09:45:00,70341.016,56136.727
2023-10-20 10:00:00,71658.02,56087.67
2023-10-20 10:15:00,72406.11,56136.727
2023-10-20 10:30:00,73469.33,56136.727
2023-10-20 10:45:00,73859.72,56136.727
2023-10-20 11:00:00,73738.125,56107.566
2023-10-20 11:15:00,74486.21,58464.91
2023-10-20 11:30:00,75549.43,58575.273
2023-10-20 11:45:00,75881.484,58464.91
2023-10-20 12:00:00,76859.91,58543.75
2023-10-20 12:15:00,77607.99,60638.617
2023-10-20 12:30:00,78671.21,63255.08
2023-10-20 12:45:00,79003.266,63255.08
2023-10-20 13:00:00,82220.85,63206.023
2023-10-20 13:15:00,82968.94,63924.49
2023-10-20 13:30:00,84032.16,65311.543
2023-10-20 13:45:00,84364.21,66927.0
2023-10-20 14:00:00,86429.805,66877.95
2023-10-20 14:15:00,87177.89,68096.03
2023-10-20 14:30:00,88241.11,68680.516
2023-10-20 14:45:00,88573.164,72505.04
2023-10-20 15:00:00,86460.75,72385.91
2023-10-20 15:15:00,87181.555,68680.516
2023-10-20 15:30:00,88244.77,68680.516
2023-10-20 15:45:00,88576.83,68096.03
2023-10-20 16:00:00,88209.94,68067.19
2023-10-20 16:15:00,88541.59,68096.03
2023-10-20 16:30:00,89423.04,68680.516
2023-10-20 16:45:00,89755.09,68680.516
2023-10-20 17:00:00,89023.24,68680.516
2023-10-20 17:15:00,89217.61,68680.516
2023-10-20 17:30:00,90031.37,68680.516
2023-10-20 17:45:00,90363.42,68680.516
2023-10-20 18:00:00,89181.58,68680.516
2023-10-20 18:15:00,89304.43,68680.516
2023-10-20 18:30:00,90079.33,68680.516
2023-10-20 18:45:00,90411.38,70451.61
2023-10-20 19:00:00,89289.67,69527.1
2023-10-20 19:15:00,89412.52,69527.1
2023-10-20 19:30:00,90103.664,69527.1
2023-10-20 19:45:00,90435.72,71461.4
2023-10-20 20:00:00,89289.67,69527.1
2023-10-20 20:15:00,89412.52,71461.4
2023-10-20 20:30:00,90103.664,69527.1
2023-10-20 20:45:00,90435.72,69527.1
2023-10-20 21:00:00,90264.15,69527.1
2023-10-20 21:15:00,90387.0,71264.91
2023-10-20 21:30:00,91040.97,69527.1
2023-10-20 21:45:00,91239.7,69527.1
