ds,yhat,yhat_lower,yhat_upper
2023-09-29 08:30:00,56436.79074870775,47454.3948274001,64677.28307154473
2023-09-29 08:45:00,59270.89191157648,50548.30566661644,67763.89648382108
2023-09-29 09:00:00,61874.62910205781,53345.09840564536,70636.318145682
2023-09-29 09:15:00,64227.966515026805,55556.84306170732,73736.54228813588
2023-09-29 09:30:00,66321.26837982531,57323.473948585844,75827.02018111155
2023-09-29 09:45:00,68155.30959373483,58330.825973189065,76895.82897014201
2023-09-29 10:00:00,69740.80435219343,60562.52515546091,78951.81367750252
2023-09-29 10:15:00,71097.46672013515,61959.88907540765,80164.49559745126
2023-09-29 10:30:00,72252.64411667633,63185.92682730201,80748.29399725338
2023-09-29 10:45:00,73239.59009791656,64640.17550063074,82806.87518102508
2023-09-29 11:00:00,74095.4650267456,65271.38612380747,83178.53231166703
2023-09-29 11:15:00,74859.1705830144,66549.74945408718,83734.24881698505
2023-09-29 11:30:00,75569.13555387648,66829.26693793279,84017.3486410039
2023-09-29 11:45:00,76261.17495610923,67491.95936023442,85162.84579523084
2023-09-29 12:00:00,76966.54192191169,67813.76635499399,85846.668480561
2023-09-29 12:15:00,77710.2819083413,69353.31251927305,86346.28257847582
2023-09-29 12:30:00,78509.9821839985,68939.81004689127,87594.49668924673
2023-09-29 12:45:00,79374.98707573672,70885.30460401536,87643.22535628617
2023-09-29 13:00:00,80306.12247033039,71674.00141467559,89293.1234418383
2023-09-29 13:15:00,81295.94314582906,72642.63596406541,90652.85022187444
2023-09-29 13:30:00,82329.48547096286,73040.37043665863,90789.08047263211
2023-09-29 13:45:00,83385.4777467241,74103.26139022547,92525.97508760482
2023-09-29 14:00:00,84437.93290017478,75901.8477321027,93782.03444455109
2023-09-29 14:15:00,85458.02500946078,76329.10490887986,94278.59589787973
2023-09-29 14:45:00,87283.9308387492,78988.39874809717,96199.66494039708
2023-09-29 15:00:00,88036.37839420482,78808.23338914744,97026.56950451538
2023-09-29 15:15:00,88653.51697145996,80628.67064211311,97502.53611340109
2023-09-29 15:30:00,89121.9301806514,80030.95005766494,98003.24686945905
2023-09-29 15:45:00,89435.79497880006,80744.89126597131,98834.74342308944
2023-09-29 16:00:00,89597.45036634544,81342.53916929146,99581.99749193009
2023-09-29 16:15:00,89617.44672160188,80970.56501126045,99590.05441606785
2023-09-29 16:30:00,89514.06935190923,80859.5693006677,98044.07837594801
2023-09-29 16:45:00,89312.36161044278,80276.11596057472,98060.30782336828
2023-09-29 17:00:00,89042.70311116896,79722.46306179508,97958.06474906339
2023-09-29 17:15:00,88739.02534337192,79967.29750327618,97431.36693776486
2023-09-29 17:30:00,88436.76871286759,78908.60176166867,97558.7695966135
2023-09-29 17:45:00,88170.70041416556,78612.93795822239,96672.76520928275
2023-09-29 18:00:00,87972.72069874886,78657.813885902,97152.87990847444
2023-09-29 18:15:00,87869.78555790812,78868.16441650383,96809.75744236558
2023-09-29 18:30:00,87882.06668346415,79021.09061766232,96727.7773853519
2023-09-29 18:45:00,88021.45527151537,79299.59070931093,96821.18858863576
2023-09-29 19:00:00,88290.49577154755,79633.359488918,97316.46924593975
2023-09-29 19:15:00,88681.81037746344,79894.52530714938,96957.5107195374
2023-09-29 19:30:00,89178.0465026356,80776.74795521046,97850.76089590353
2023-09-29 19:45:00,89752.34947527602,81563.97439494554,98518.29025795078
2023-09-29 20:00:00,90369.33308506609,81572.7133447311,99051.02776543937
2023-09-29 20:15:00,90986.49317961265,81937.9263985816,100515.58010539027
2023-09-29 20:30:00,91555.98588961054,81974.27143113945,100879.24030279028
2023-09-29 20:45:00,92026.6735978797,83206.52558759236,101285.05168526385
2023-09-29 21:00:00,92346.32945053827,83289.91666026451,101267.1732991633
2023-09-29 21:15:00,92463.88562811325,83715.44199244321,101135.97093573322
2023-09-29 21:30:00,92331.61190215204,83724.88554432355,100978.67346197239
2023-09-29 21:45:00,91907.1188864937,83029.47137703032,100904.4212730166
2023-09-29 22:00:00,91155.09416709769,82250.8870172059,100094.21025967257
2023-09-29 22:15:00,90048.698059438,81527.32561541519,98205.18308494218
2023-09-29 22:30:00,88570.56781317486,79916.2815810332,96977.9760223195
2023-09-29 22:45:00,86713.40306319276,78285.53120959521,95727.10800742167
2023-09-29 23:00:00,84480.12967341379,75514.52531136594,93227.8967981001
2023-09-29 23:15:00,81883.66223337466,73826.56755262447,91533.26749720116
2023-09-29 23:30:00,78946.30592839252,69949.3020609797,87799.97404454084
2023-09-29 23:45:00,75698.85507864904,66258.56663606559,84586.05783790484
2023-09-30 00:00:00,72179.45750717697,63324.09188164001,81247.45066322779
2023-09-30 00:15:00,68432.32042677992,59666.14305334012,77282.86066375201
2023-09-30 00:30:00,64506.33463059805,55485.50023360533,73905.0223718367
2023-09-30 00:45:00,60453.68967631458,51380.18810932198,68832.10984602291
2023-09-30 01:00:00,56328.5440554126,47272.24805873339,66001.07145482098
2023-09-30 01:15:00,52185.80187266285,43709.62962775377,60864.288200918076
2023-09-30 01:30:00,48080.03263801441,39517.558685534335,57525.03019898688
2023-09-30 01:45:00,44064.55447444077,35540.63032303416,53356.942808988766
2023-09-30 02:00:00,40190.68484851426,31365.71438074715,49028.97819004578
2023-09-30 02:15:00,36507.14805653317,28309.933579091987,45608.82222297273
2023-09-30 02:30:00,33059.61638003144,24186.00217015377,42709.428062536594
2023-09-30 02:45:00,29890.35274537933,21105.347605896204,38900.89814139196
2023-09-30 03:00:00,27037.917868160854,18999.6332774042,35741.56638981603
2023-09-30 03:15:00,24536.90416196818,16118.279063567348,33004.99613265736
2023-09-30 03:30:00,22417.662295541733,13985.290621549993,31166.930090986483
2023-09-30 03:45:00,20705.993720449776,11256.260580008342,29665.993263803626
2023-09-30 04:00:00,19422.79305602805,10520.454923505085,28079.38093678321
2023-09-30 04:15:00,18583.63684233893,8568.360433807775,27272.231434182242
2023-09-30 04:30:00,18198.32888879582,8813.161633086203,27229.79121448033
2023-09-30 04:45:00,18270.42579623234,9492.65406786894,26936.022858734417
2023-09-30 05:00:00,18796.77812686932,10413.909190224478,27686.873678561296
2023-09-30 05:15:00,19767.131931162934,10321.209027330922,28668.3854177137
2023-09-30 05:30:00,21163.84097796776,12270.174393930598,29949.84414795188
2023-09-30 05:45:00,22961.741408239024,14428.538512020277,32188.302723124583
2023-09-30 06:00:00,25128.237252771563,16480.11387657601,34044.619715692366
2023-09-30 06:15:00,27623.637354100763,18838.829229580366,36575.11808912759
2023-09-30 06:30:00,30401.772046680293,21796.84598696976,39172.202999758054
2023-09-30 06:45:00,33410.90221387771,24455.8887766992,42019.96783435101
2023-09-30 07:00:00,36594.914978900924,28457.94429618335,46580.86000379559
2023-09-30 07:15:00,39894.78072476351,31820.20021890452,48701.43731918752
2023-09-30 07:30:00,43250.22649666198,34714.36013426475,51867.24275883353
2023-09-30 07:45:00,46601.56281689086,38103.81786663441,55505.50419754326
2023-09-30 08:00:00,49891.58576775137,40745.473929283486,59387.72475301343
2023-09-30 08:15:00,53067.46517097508,43984.606986080544,61945.167392400996
2023-09-30 08:30:00,56082.5237263998,47151.1694862554,64893.33190023373
2023-09-30 08:45:00,58897.811932672004,50494.824236390414,68105.31090089906
2023-09-30 09:00:00,61483.38947974482,52906.6864631581,69892.71929609882
2023-09-30 09:15:00,63819.23576444653,55775.026844168526,72844.7275307927
2023-09-30 09:30:00,65895.72952804729,56957.93714473559,74682.13606276485
2023-09-30 09:45:00,67713.65948049503,58996.48030830793,76700.83718897645
2023-09-30 10:00:00,69283.75291577961,60360.53412290155,78105.08972070082
2023-09-30 10:15:00,70625.73627274057,61888.94657031738,79092.27924592471
2023-09-30 10:30:00,71766.96860240983,63152.73829727148,80169.8775079492
2023-09-30 10:45:00,72740.7143463654,64192.76188881179,81950.6425238398
2023-09-30 11:00:00,73584.14399007498,64335.65561459477,82575.20289178898
2023-09-30 11:15:00,74336.16856621718,65449.130544339416,83537.53081568815
2023-09-30 11:30:00,75035.22543436103,65729.58113206294,83781.36505140776
2023-09-30 11:45:00,75717.1373954663,67090.858785668,84953.7657109998
2023-09-30 12:00:00,76413.16456804766,68077.69278259939,85977.90118794705
2023-09-30 12:15:00,77148.35859246989,68803.85838945437,85910.39137160206
2023-09-30 12:30:00,77940.3121089882,68827.26085720188,86459.88976497066
2023-09-30 12:45:00,78798.37399957448,70338.73286729679,87644.85568253844
2023-09-30 13:00:00,79723.37388404882,70240.11199408393,88730.64324816092
2023-09-30 13:15:00,80707.86944802794,71365.84660661091,89140.7765509263
2023-09-30 13:30:00,81736.89913571309,72608.25259162903,90104.59726684213
2023-09-30 13:45:00,82789.19249250411,73838.9706615623,91994.04339186307
2023-09-30 14:00:00,83838.76285201602,74665.64612225805,91949.0836448132
2023-09-30 14:15:00,84856.78386389601,75990.4305481639,94329.90622796456
2023-09-30 14:30:00,85813.63398487761,76410.6511185663,94945.4281747794
2023-09-30 14:45:00,86680.98267739828,77766.78357454736,95019.98625634924
2023-09-30 15:00:00,87433.78926604784,78970.15774805716,95899.23350516651
2023-09-30 15:15:00,88052.09047623673,79207.02707345037,96674.59836310295
2023-09-30 15:30:00,88522.4653046357,80108.6320471842,97725.66047702805
2023-09-30 15:45:00,88839.0852633067,79774.76620645738,98015.65031266048
2023-09-30 16:00:00,89004.28307993276,79838.69427986458,98407.76640136498
2023-09-30 16:15:00,89028.60203666223,80256.62300788723,97856.61950535476
2023-09-30 16:30:00,88930.3195260976,79689.49150525923,97212.45460851298
2023-09-30 16:45:00,88734.47017380194,80421.95205082327,98225.78482234296
2023-09-30 17:00:00,88471.42405976827,79384.78097243106,97006.92555434394
2023-09-30 17:15:00,88175.10234085085,79369.82871707126,96846.35545694343
2023-09-30 17:30:00,87880.93429784518,78754.72715877542,96940.02514184132
2023-09-30 17:45:00,87623.67521862611,78575.46090087117,96040.81186623932
2023-09-30 18:00:00,87435.21267394774,78494.1084510184,96259.09938069376
2023-09-30 18:15:00,87342.4892112611,78340.53430524486,95795.78671540793
2023-09-30 18:30:00,87365.66232532823,78053.0705060811,96025.08704286284
2023-09-30 18:45:00,87516.60827373092,78649.53297286633,96448.79880612438
2023-09-30 19:00:00,87797.85583782541,78656.90985720686,97376.24531683877
2023-09-30 19:15:00,88202.01082630927,79311.1503613651,96820.52571897698
2023-09-30 19:30:00,88711.70356395512,79937.85857915286,97574.96460869988
2023-09-30 19:45:00,89300.0616001268,80174.64651684042,97903.5334015233
2023-09-30 20:00:00,89931.68027068263,81273.48344635998,98898.63782172553
2023-09-30 20:15:00,90564.03630918311,81957.35642061647,99562.29963286435
2023-09-30 20:30:00,91149.26608792366,82937.48130607372,100450.29829398148
2023-09-30 20:45:00,91636.21160311368,81949.89330984677,100437.17015454298
2023-09-30 21:00:00,91972.62500346071,83196.6970274386,100221.5104658274
2023-09-30 21:15:00,92107.41687838308,82668.60594832603,101283.03397061754
2023-09-30 21:30:00,91992.83483178918,81994.3955543497,100778.88377282329
2023-09-30 21:45:00,91586.46675443156,82700.04534278775,100782.76292203635
2023-09-30 22:00:00,90852.97696925889,81874.60391181345,100102.70435358016
2023-09-30 22:15:00,89765.5020117896,80535.82022208288,98688.03533794642
2023-09-30 22:30:00,88306.65485199059,79089.35621257251,97118.62972382824
2023-09-30 22:45:00,86469.11036854518,77307.73537618564,95086.7739168995
2023-09-30 23:00:00,84255.76921135023,75520.42418245593,92363.98111191837
2023-09-30 23:15:00,81679.52032131676,72806.34266451407,90515.86067124798
2023-09-30 23:30:00,78762.64281906122,70136.6667488776,87283.40127505618
2023-09-30 23:45:00,75535.90457320707,67148.8381685258,84344.63161044585
2023-10-01 00:00:00,72037.4265807729,62929.4367137182,81032.63067624508
2023-10-01 00:15:00,68311.38888821361,59243.547537941726,76635.75715920962
2023-10-01 00:30:00,64406.6547965325,55955.1496880385,72932.38242637519
2023-10-01 00:45:00,60375.386074760085,51160.15495785988,69126.16753604171
2023-10-01 01:00:00,56271.71314684616,47599.58890036388,64996.601125410474
2023-10-01 01:15:00,52150.51180635177,42931.764207348904,61109.657231341735
2023-10-01 01:30:00,48066.32301843268,39357.42068295035,57081.81747178207
2023-10-01 01:45:00,44072.43616787884,34923.66561820036,52934.94774149877
2023-10-01 02:00:00,40220.13979960534,32221.63701132869,49244.647919843526
2023-10-01 02:15:00,36558.129143948914,27606.577281909984,44870.59386034517
2023-10-01 02:30:00,33132.04728537306,23905.992800759454,42486.17914810191
2023-10-01 02:45:00,29984.127858456523,21513.08918727065,38307.38359867799
2023-10-01 03:00:00,27152.90220984385,18197.445548436168,36365.50701006024
2023-10-01 03:15:00,24672.933337357645,15578.483875996975,32798.127003599955
2023-10-01 03:30:00,22574.54246969027,12907.894780832394,31220.175369156685
2023-10-01 03:45:00,20883.501625849756,12058.524493420038,29607.46562353351
2023-10-01 04:00:00,19620.67601905034,10453.761475765798,27736.427850487755
2023-10-01 04:15:00,18801.612842171882,10313.439258546316,26908.621817929357
2023-10-01 04:30:00,18436.08663820773,10030.476707977843,27137.883809312407
2023-10-01 04:45:00,18527.62485095136,9917.569326548917,27443.966472479708
2023-10-01 05:00:00,19073.04902009757,10158.659489951819,28818.72354778707
2023-10-01 05:15:00,20062.076333952165,11707.895886113465,28548.4954158828
2023-10-01 05:30:00,21477.031887768564,12653.336316310137,30755.05477202622
2023-10-01 05:45:00,23292.72335981943,14229.603323590525,32568.75574469728
2023-10-01 06:00:00,25476.526558289886,16692.497559062384,34314.854626207496
2023-10-01 06:15:00,27988.722366694572,19730.295806764927,36820.06763010033
2023-10-01 06:30:00,30783.113453137885,21908.25483497126,40046.7045171724
2023-10-01 06:45:00,33807.93334632361,24594.99682500146,42581.14583982694
2023-10-01 07:00:00,37007.04215808486,28160.429123532864,45292.45741738493
2023-10-01 07:15:00,40321.38362520728,31609.94114978329,49375.03682334789
2023-10-01 07:30:00,43690.658537126,34503.82611704151,52430.88584938174
2023-10-01 07:45:00,47055.15157468386,38200.34969562649,56084.07726152003
2023-10-01 08:00:00,50357.63342094823,41458.64185926841,59017.02450287783
2023-10-01 08:15:00,53545.24895719811,44348.2167442309,61922.757649813284
2023-10-01 08:30:00,56571.296432313335,47757.23739631439,66119.577434341
2023-10-01 08:45:00,59396.80240391628,50364.57051381598,68631.28504790434
2023-10-01 09:00:00,61991.80315320685,52970.2494971992,71389.3765120033
2023-10-01 09:15:00,64336.255223627675,55152.54184939256,73397.34271525992
2023-10-01 09:30:00,66420.51508261306,58057.60148519703,75539.10376185479
2023-10-01 09:45:00,68245.34976404626,58891.89949685576,77304.41171484743
2023-10-01 10:00:00,69821.46550623601,60647.6351628611,78495.23928993454
2023-10-01 10:15:00,71168.56833496656,62646.462255206585,79703.80665312489
2023-10-01 10:30:00,72313.99754986881,63255.25039859614,80854.91324139044
2023-10-01 10:45:00,73290.99852279786,64191.426412485635,82397.76849751438
2023-10-01 11:00:00,74136.72337124462,65330.491664948495,83176.3607529771
2023-10-01 11:15:00,74890.06547966597,66166.69513732161,84204.64298927815
2023-10-01 11:30:00,75589.44529776863,66726.2327043673,84654.97420163492
2023-10-01 11:45:00,76270.66947301084,66990.59856448349,85270.05529954837
2023-10-01 12:00:00,76964.98274416063,67395.67059017163,85703.80839784649
2023-10-01 12:15:00,77697.42216167854,69284.97449192898,86851.18924950287
2023-10-01 12:30:00,78485.56658194393,69864.72143924239,87369.48213104019
2023-10-01 12:45:00,79338.75192544349,70952.67102390502,87943.43132033963
2023-10-01 13:00:00,80257.79568565902,71125.24009744251,89236.93646383953
2023-10-01 13:15:00,81235.24427303608,71999.88800924523,89913.2523410295
2023-10-01 13:30:00,82256.12572131428,73708.71152674199,91411.57306016595
2023-10-01 13:45:00,83299.16004104182,74230.25070613285,92129.41055369074
2023-10-01 14:00:00,84338.35192066978,75196.72447612087,93427.28755792846
2023-10-01 14:15:00,85344.86726619446,76297.48275495293,93843.69594265599
2023-10-01 14:30:00,86289.07770029592,77834.13606622424,94956.82466844343
2023-10-01 14:45:00,87142.64677402358,78984.83427354456,95766.2600736905
2023-10-01 15:00:00,87880.52883091648,78716.97060700433,97336.26355448387
2023-10-01 15:15:00,88482.75655544896,79815.24921967706,97121.51894201097
2023-10-01 15:30:00,88935.90584996658,79528.66987559912,97792.72686649636
2023-10-01 15:45:00,89234.14608722867,80655.31513576151,97659.05219366046
2023-10-01 16:00:00,89379.80881637952,80414.79238583749,98145.13148822023
2023-10-01 16:15:00,89383.43710774102,80709.29040245396,98678.62726089067
2023-10-01 16:30:00,89263.30911384709,80585.2286883762,98209.87394332381
2023-10-01 16:45:00,89044.46119551896,80143.09300635163,97506.41695192999
2023-10-01 17:00:00,88757.26614764123,79868.90376043484,97230.72836094265
2023-10-01 17:15:00,88435.64882286853,79460.55969524925,97282.11035432976
2023-10-01 17:30:00,88115.04318205894,79244.01528331061,97363.23712240235
2023-10-01 17:45:00,87830.2101772117,78725.65309379267,96727.69307581085
2023-10-01 18:00:00,87613.04402817237,78705.54634397378,96619.14402593955
2023-10-01 18:15:00,87490.49491534792,78354.75773151207,95772.65923202033
2023-10-01 18:30:00,87482.7289499669,78966.07262376668,96326.54530458048
2023-10-01 18:45:00,87601.63198630705,79568.03799603561,96149.30057975289
2023-10-01 19:00:00,87849.74338064087,78617.94298861796,95998.84533936252
2023-10-01 19:15:00,88219.68049076905,79181.4413128853,96741.73330871147
2023-10-01 19:30:00,88694.08615996325,79744.62338909268,97531.96923310867
2023-10-01 19:45:00,89246.10142115763,80678.40646801837,98209.86149811544
2023-10-01 20:00:00,89840.3360515318,80775.77498307508,98681.33855324837
2023-10-01 20:15:00,90434.28217797517,81484.99595009748,99622.77600484816
2023-10-01 20:30:00,90980.0925100405,82004.75305250914,99908.01159216871
2023-10-01 20:45:00,91426.62631694309,81741.0089549185,100027.90414519455
2023-10-01 21:00:00,91721.65394681403,82835.096924993,100526.43001659887
2023-10-01 21:15:00,91814.10510510395,83032.5357708803,100630.7192986367
2023-10-01 21:30:00,91656.24741764656,83121.45815212492,100558.40593682847
2023-10-01 21:45:00,91205.68969193661,82080.78193429983,100065.3876327471
2023-10-01 22:00:00,90427.11805020084,81363.37582765929,99264.27460678974
2023-10-01 22:15:00,89293.69169631616,81292.18925440004,98683.15579765986
2023-10-01 22:30:00,87788.04712574689,79440.88987529182,96867.3569307791
2023-10-01 22:45:00,85902.88358245025,77363.24006161612,94873.72128038276
2023-10-01 23:00:00,83641.12691118289,75111.61430103898,92060.9287346382
2023-10-01 23:15:00,81015.69205629552,71723.90138563856,90346.94650060721
2023-10-01 23:30:00,78048.88493834279,69325.74196771656,86606.30160746422
2023-10-01 23:45:00,74771.50100067457,65780.0670182359,83500.96663712476
2023-10-02 00:00:00,71221.68957894662,61553.05373169709,79597.77128385335
2023-10-02 00:15:00,67443.659797283,58061.14222399846,76198.23036432563
2023-10-02 00:30:00,63486.30475773205,55331.13413071811,72088.24523419632
2023-10-02 00:45:00,59401.81673289311,50138.449333451244,68247.65346583251
2023-10-02 01:00:00,55244.35733485786,46644.34918607768,63915.02304093399
2023-10-02 01:15:00,51068.83420323979,42122.863401509356,60043.94968749299
2023-10-02 01:30:00,46929.820794934916,38382.172288591595,55580.90194234917
2023-10-02 01:45:00,42880.63960271806,33893.09889473947,51470.9978244231
2023-10-02 02:00:00,38972.61287582068,30012.34135280285,47875.99136838948
2023-10-02 02:15:00,35254.470122389976,26601.035130129545,43740.35417529873
2023-10-02 02:30:00,31771.889255275906,22561.04937902768,40380.96034470513
2023-10-02 02:45:00,28567.139260778466,20073.186231491833,37264.07863327656
2023-10-02 03:00:00,25678.78734048026,16409.887711724616,34986.49201935342
2023-10-02 03:15:00,23141.432824263604,15035.011411673213,32299.09121447195
2023-10-02 03:30:00,20985.433722162437,12151.101967007882,30504.073159742118
2023-10-02 03:45:00,19236.59926045943,10540.352146209943,28085.52165296943
2023-10-02 04:00:00,17915.83225854968,8606.356638372297,26457.368061257366
2023-10-02 04:15:00,17038.717887287596,8116.052271924798,25493.489508544804
2023-10-02 04:30:00,16615.069013903732,7659.600914407484,25173.467270284553
2023-10-02 04:45:00,16648.451724415187,7193.196934269246,25262.62153736737
2023-10-02 05:00:00,17135.726491063273,8196.305392179438,26019.6862157767
2023-10-02 05:15:00,18066.64969746901,9039.971303787841,26994.60644254735
2023-10-02 05:30:00,19423.58586867302,10831.189450853515,28361.687594306888
2023-10-02 05:45:00,21181.38231826743,12603.560932927094,30345.952947994105
2023-10-02 06:00:00,23307.454669079794,14864.33549663198,32038.54641396962
2023-10-02 06:15:00,25762.123764748634,16662.79111058344,34431.93292493759
2023-10-02 06:30:00,28499.232354857762,20243.25398497024,37402.30032744614
2023-10-02 06:45:00,31467.054138398962,22497.40619691491,41063.73109477457
2023-10-02 07:00:00,34609.48946119646,25673.417081991687,43227.12213810494
2023-10-02 07:15:00,37867.522319989104,29126.553747877282,47333.934472654255
2023-10-02 07:30:00,41180.89377156022,32194.168930756867,50482.45230094306
2023-10-02 07:45:00,44489.928730853746,35423.85056588035,53401.71962700801
2023-10-02 08:00:00,47737.438059757056,38372.781538629424,56636.410936826345
2023-10-02 08:15:00,50870.60672923984,42506.932811543054,59907.129899055566
2023-10-02 08:30:00,53842.77296298222,44422.08111893553,62676.4260581466
2023-10-02 08:45:00,56615.00314133282,48056.48244002905,65123.80649217975
2023-10-02 09:00:00,59157.373195758875,50712.2401701058,68393.91033270059
2023-10-02 09:15:00,61449.879109056215,52328.491185217936,70993.5550082419
2023-10-02 09:30:00,63482.91655356342,54562.621765874836,72167.62624776106
2023-10-02 09:45:00,65257.29150089753,56661.26966074711,74605.52900075311
2023-10-02 10:00:00,66783.74883299887,58140.891553425616,76291.89737622213
2023-10-02 10:15:00,68082.03289132127,59654.899102961615,76989.83783360798
2023-10-02 10:30:00,69179.52094049825,60650.89927067711,77794.45598852738
2023-10-02 10:45:00,70109.49593215165,60943.14666809338,79130.5179758188
2023-10-02 11:00:00,70909.14715211056,61830.25601638797,79320.6335557562
2023-10-02 11:15:00,71617.40471371704,62807.09815794185,79726.59445295704
2023-10-02 11:30:00,72272.72532692732,63739.77321876172,80460.18953158712
2023-10-02 11:45:00,72910.95140236785,63905.21151748083,81463.24609259803
2023-10-02 12:00:00,73563.36291899499,64274.13352740169,82168.55140692448
2023-10-02 12:15:00,74255.0316149577,65693.51934848579,84045.94449650928
2023-10-02 12:30:00,75003.57045720187,66167.63916323241,84160.38736342822
2023-10-02 12:45:00,75818.34887082898,66565.39770171656,84022.0075914707
2023-10-02 13:00:00,76700.21722375319,67903.50312978245,85366.9530312065
2023-10-02 13:15:00,77641.75414272974,68301.98663699502,86003.73903998669
2023-10-02 13:30:00,78628.01919625897,69682.16591626866,87096.66120370304
2023-10-02 13:45:00,79637.76322181539,70297.30861765286,87570.28519860582
2023-10-02 14:00:00,80645.02100413456,70820.32158952311,89744.40652152181
2023-10-02 14:15:00,81620.98778759562,73297.71664647173,90868.39570414317
2023-10-02 14:30:00,82536.06375613381,73845.0089849089,91721.85643494056
2023-10-02 14:45:00,83361.9402186416,74456.66176316542,92245.45508112386
2023-10-02 15:00:00,84073.59845143228,75670.3435694713,93069.04239396386
2023-10-02 15:15:00,84651.09722628817,75700.04330668639,93537.37879129243
2023-10-02 15:30:00,85081.03766443643,76414.13402816483,93504.0109623283
2023-10-02 15:45:00,85357.61346863882,76618.2537647574,94219.3153955804
2023-10-02 16:00:00,85483.17961000219,77142.68523673047,94631.57938232126
2023-10-02 16:15:00,85468.3016522399,77033.85554064119,94444.29751497271
2023-10-02 16:30:00,85331.27929455087,76182.36372544424,93947.4159301422
2023-10-02 16:45:00,85097.169479328,76296.40311341912,93613.68701761437
2023-10-02 17:00:00,84796.36459999696,75677.2699551538,93133.09694224471
2023-10-02 17:15:00,84462.80810891175,75769.52354097081,93124.86940989204
2023-10-02 17:30:00,84131.95155071058,74568.32375931469,93205.55904637692
2023-10-02 17:45:00,83838.57243028648,74577.44653036029,92639.63184864301
2023-10-02 18:00:00,83614.58047471821,75492.40374049783,92492.28870250814
2023-10-02 18:15:00,83486.94031215514,74679.01904254266,92140.59935917692
2023-10-02 18:30:00,83475.83142849397,74282.07964187395,92692.84214928017
2023-10-02 18:45:00,83593.15196808036,74684.54034156929,92344.22214103205
2023-10-02 19:00:00,83841.45247928628,75313.30723457974,92523.7485131562
2023-10-02 19:15:00,84213.36040556454,75613.95091699345,93392.34536841314
2023-10-02 19:30:00,84691.52755682384,76279.3886986691,93632.12174698045
2023-10-02 19:45:00,85249.10280587367,76516.05781658969,94447.96167591694
2023-10-02 20:00:00,85850.7026343809,76729.6703678973,94166.1260432221
2023-10-02 20:15:00,86453.82473000429,77801.19092998005,95175.2330423492
2023-10-02 20:30:00,87010.62621249688,77796.2213365136,95538.77845598663
2023-10-02 20:45:00,87469.96960540353,78574.4258500988,96608.57946126208
2023-10-02 21:00:00,87779.6273494861,78945.8399922321,96472.72726911306
2023-10-02 21:15:00,87888.53007686188,79494.75191280628,96890.37545781894
2023-10-02 21:30:00,87748.94517079127,79213.69759110633,96852.47471525066
2023-10-02 21:45:00,87318.48002365865,78385.38450758651,96104.17386659709
2023-10-02 22:00:00,86561.81816856533,77899.86092654856,95302.91424610115
2023-10-02 22:15:00,85452.11504611801,76452.0251325075,93849.93228506835
2023-10-02 22:30:00,83972.00221188512,75353.38151828812,92583.68932484713
2023-10-02 22:45:00,82114.17279638477,73169.2681860262,90937.42763665551
2023-10-02 23:00:00,79881.54535819642,70654.08703477541,88754.10486429319
2023-10-02 23:15:00,77287.0263830074,68349.71615236157,85750.92340639385
2023-10-02 23:30:00,74352.91216833467,65472.48285032754,83170.63996198238
2023-10-02 23:45:00,71109.98736925797,62259.87825267419,79495.72625443854
2023-10-03 00:00:00,67596.38937632812,58080.502341323845,76088.56431855733
2023-10-03 00:15:00,63856.31421261518,54228.698582885765,72612.18174543604
2023-10-03 00:30:00,59938.64073916816,50768.16351848219,68234.85367048775
2023-10-03 00:45:00,55895.54584226804,46956.91301314243,65076.9474540458
2023-10-03 01:00:00,51781.174623851344,42338.944974793245,60436.96066879935
2023-10-03 01:15:00,47650.417088729984,38848.98986594526,56170.04059778461
2023-10-03 01:30:00,43557.82794984872,35015.722737653465,53001.49293887503
2023-10-03 01:45:00,39556.70985210308,31308.865871639548,48184.61010154067
2023-10-03 02:00:00,35698.36411383016,26406.817179546066,44566.844459887456
2023-10-03 02:15:00,32031.498230176214,22553.280053625687,40776.67524132168
2023-10-03 02:30:00,28601.76704240696,19719.76995345158,37213.98177993588
2023-10-03 02:45:00,25451.415413138,16278.532585681856,34508.292872336344
2023-10-03 03:00:00,22618.985387637134,13960.349717938974,32296.461106702365
2023-10-03 03:15:00,20139.050117101797,10759.191420122972,28904.35040618657
2023-10-03 03:30:00,18041.94043446325,9019.354076201838,26628.138302716037
2023-10-03 03:45:00,16353.437398716567,7148.517343535637,24803.34132150263
2023-10-03 04:00:00,15094.414696906104,6029.9946506637725,24423.221176974534
2023-10-03 04:15:00,14280.427415938808,6135.441112585273,23196.48571947907
2023-10-03 04:30:00,13921.25740876807,4592.208648018513,22565.282034777145
2023-10-03 04:45:00,14020.4388361409,5020.165758935481,22857.112447719173
2023-10-03 05:00:00,14574.79935450061,6131.691337123454,23644.243431484647
2023-10-03 05:15:00,15574.061662290907,5870.986025647836,24152.381989616344
2023-10-03 05:30:00,17000.555751298678,7888.32110650337,26265.81498025786
2023-10-03 05:45:00,18829.093578271844,10526.6294861861,27584.91577007906
2023-10-03 06:00:00,21027.05460394077,12082.74057361429,29898.643954704767
2023-10-03 06:15:00,23554.72273510263,14938.388615555148,32382.86772703021
2023-10-03 06:30:00,26365.903025948224,17287.03676361705,35564.65470314916
2023-10-03 06:45:00,29408.830753410162,20534.70965555093,38663.08049858644
2023-10-03 07:00:00,32627.36713490113,24058.88505541545,41098.14298377297
